,id,name,reviews.rating,reviews.text,reviews.title,subjectivity,polarity,review_analysis
1242,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Affordable bulk batteries.,Five Stars,0.0,0.0,Neutral
1261,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Always in need of batteries,Five Stars,0.0,0.0,Neutral
1262,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,always need batteries,Five Stars,0.0,0.0,Neutral
1263,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,always there when I need them.,Five Stars,0.0,0.0,Neutral
1292,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,arrived on time just as described,Five Stars,0.0,0.0,Neutral
1298,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as adv,Five Stars,0.0,0.0,Neutral
1299,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as advertised,Five Stars,0.0,0.0,Neutral
1300,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As Advertised,Five Stars,0.0,0.0,Neutral
1301,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as advertised,Five Stars,0.0,0.0,Neutral
1302,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as advertised,Five Stars,0.0,0.0,Neutral
1303,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As advertised,Five Stars,0.0,0.0,Neutral
1304,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as advertised and delivered in a timely fashion! AAA+++,Five Stars,0.0,0.0,Neutral
1305,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"as advertised, we used them for care packages we pass out to the homeless.",Five Stars,0.0,0.0,Neutral
1306,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As advertised.,Five Stars,0.0,0.0,Neutral
1307,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As advertised. Amazon Basics batteries seem to OUT-PERFORM the competitioo!,Five Stars,0.0,0.0,Neutral
1308,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as described,Five Stars,0.0,0.0,Neutral
1309,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As described,Five Stars,0.0,0.0,Neutral
1310,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As described,Five Stars,0.0,0.0,Neutral
1311,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As described,Five Stars,0.0,0.0,Neutral
1312,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as described,Five Stars,0.0,0.0,Neutral
1313,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as described,Five Stars,0.0,0.0,Neutral
1314,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As described,Five Stars,0.0,0.0,Neutral
1315,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As described,Five Stars,0.0,0.0,Neutral
1316,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as described,Five Stars,0.0,0.0,Neutral
1317,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as described,Five Stars,0.0,0.0,Neutral
1319,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As described work well.,Five Stars,0.0,0.0,Neutral
1343,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as expeted,Five Stars,0.0,0.0,Neutral
1359,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As promised,Five Stars,0.0,0.0,Neutral
1360,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As shown.,Five Stars,0.0,0.0,Neutral
1361,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As stated,Five Stars,0.0,0.0,Neutral
1362,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,ASDFGHJ,Five Stars,0.0,0.0,Neutral
1392,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,bargain,Five Stars,0.0,0.0,Neutral
1393,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Basic Batteries,Five Stars,0.125,0.0,Neutral
1394,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries,Five Stars,0.0,0.0,Neutral
1395,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,batteries,Five Stars,0.0,0.0,Neutral
1396,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries,Five Stars,0.0,0.0,Neutral
1398,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries are batteries,Five Stars,0.0,0.0,Neutral
1399,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries are batteries.,Five Stars,0.0,0.0,Neutral
1405,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,batteries job well done,Five Stars,0.0,0.0,Neutral
1408,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,batteries needed,Five Stars,0.0,0.0,Neutral
1414,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries were inexpensive and long-lasting.,Five Stars,0.0,0.0,Neutral
1415,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,batteries what can you say,Five Stars,0.0,0.0,Neutral
1416,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries what can you say! It works and gave 10 to my parents bc who needs 20 AAAs!,Five Stars,0.0,0.0,Neutral
1427,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Batteries,..",Five Stars,0.0,0.0,Neutral
1428,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries!,Five Stars,0.0,0.0,Neutral
1429,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries!,Five Stars,0.0,0.0,Neutral
1431,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries! They work to charge your electronics!,Five Stars,0.0,0.0,Neutral
1432,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries.,Five Stars,0.0,0.0,Neutral
1433,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries. They work.,Five Stars,0.0,0.0,Neutral
1434,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries. Work well,Five Stars,0.0,0.0,Neutral
1435,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries....lol,Five Stars,0.0,0.0,Neutral
1472,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Biggest bang for your buck.,Five Stars,0.0,0.0,Neutral
1473,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Bought for me.,Five Stars,0.0,0.0,Neutral
1475,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Buen producto.,Five Stars,0.0,0.0,Neutral
1476,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,BUENOS PRODUCTOS,Five Stars,0.0,0.0,Neutral
1480,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Buy these all the time!!!,Five Stars,0.0,0.0,Neutral
1481,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,buzzing with energy!,Five Stars,0.0,0.0,Neutral
1482,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Came as described. I would buy again,Five Stars,0.0,0.0,Neutral
1484,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Came fully charged,Five Stars,0.0,0.0,Neutral
1492,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Can't argue with this price especially if you have prime.,Five Stars,1.0,0.0,Neutral
1493,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Can't beat AmazonBasics.,Five Stars,0.0,0.0,Neutral
1494,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Can't beat the price,Five Stars,0.0,0.0,Neutral
1495,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Can't beat the price,Five Stars,0.0,0.0,Neutral
1496,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Can't beat the price, no issues with longevity.",Five Stars,0.0,0.0,Neutral
1497,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Can't beat the price!,Five Stars,0.0,0.0,Neutral
1498,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Can't beat the price!,Five Stars,0.0,0.0,Neutral
1499,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Can't beat the price!!,Five Stars,0.0,0.0,Neutral
1500,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Can't beat the prices on these batteries.,Five Stars,0.0,0.0,Neutral
1501,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Can't beat them for the price.,Five Stars,0.0,0.0,Neutral
1502,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Can't beat this price,Five Stars,0.0,0.0,Neutral
1506,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Cannot beat the price,Five Stars,0.0,0.0,Neutral
1507,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Cannot beat the value here!!!,Five Stars,0.0,0.0,Neutral
1508,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,cant beat em,Five Stars,0.0,0.0,Neutral
1509,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,cant beat it,Five Stars,0.0,0.0,Neutral
1510,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,cant beat price,Five Stars,0.0,0.0,Neutral
1511,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Cant beat the Subscribe and Save!,Five Stars,0.0,0.0,Neutral
1512,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Cant go wrone with affordable batteries.,Five Stars,0.0,0.0,Neutral
1537,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Cheap-ish batteries that seem to work just as well as the name brands,Five Stars,0.0,0.0,Neutral
1541,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Cheaper and durable!!,Five Stars,0.0,0.0,Neutral
1542,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Cheaper, because generic, and works.",Five Stars,0.0,0.0,Neutral
1545,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Comparable to Duracell brand batteries.,Five Stars,0.0,0.0,Neutral
1546,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Convenient to have several available...in the refrig.,Five Stars,0.0,0.0,Neutral
1555,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,delivered as promised,Five Stars,0.0,0.0,Neutral
1558,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,did the job,Five Stars,0.0,0.0,Neutral
1562,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,does its jobs,Five Stars,0.0,0.0,Neutral
1563,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Does the job!,Five Stars,0.0,0.0,Neutral
1564,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,does what they are supposed to do.,Five Stars,0.0,0.0,Neutral
1566,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,done deal!,Five Stars,0.0,0.0,Neutral
1569,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Duran muchisimo, lo recomiendo",Five Stars,0.0,0.0,Neutral
1570,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Easier than going to the store,Five Stars,0.0,0.0,Neutral
1573,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Eh,Five Stars,0.0,0.0,Neutral
1576,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Everything as it should be. Thank you.,Five Stars,0.0,0.0,Neutral
1589,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Excelent,Five Stars,0.0,0.0,Neutral
1590,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Excelent,Five Stars,0.0,0.0,Neutral
1591,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Excelent duration,Five Stars,0.0,0.0,Neutral
1592,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,excelent!,Five Stars,0.0,0.0,Neutral
1593,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Excellant value!,Five Stars,0.0,0.0,Neutral
1672,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Exelent,Five Stars,0.0,0.0,Neutral
1674,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,F,Five Stars,0.0,0.0,Neutral
1677,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Fanastic!!,Five Stars,0.0,0.0,Neutral
1689,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Faster, cheaper and easier than others",Five Stars,0.0,0.0,Neutral
1691,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Feel the power!,Five Stars,0.0,0.0,Neutral
1697,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Fits my solar lights and couldn't find them in a store,Five Stars,0.0,0.0,Neutral
1703,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Gets it done and looks shiny in the process,Five Stars,0.0,0.0,Neutral
1704,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Getting these from now on.,Five Stars,0.0,0.0,Neutral
1706,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Gift,Five Stars,0.0,0.0,Neutral
2075,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,GoodGood,Five Stars,0.0,0.0,Neutral
2078,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,graat buy...,Five Stars,0.0,0.0,Neutral
2079,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Grandson has a blast with this,Five Stars,0.0,0.0,Neutral
2080,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,grea,Five Stars,0.0,0.0,Neutral
2729,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great...product will use again.,Five Stars,0.0,0.0,Neutral
2731,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Greatf bargain.,Five Stars,0.0,0.0,Neutral
2732,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Greatvprice,Five Stars,0.0,0.0,Neutral
2734,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,gteat value,Five Stars,0.0,0.0,Neutral
2747,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Have not used any yet.,Five Stars,0.0,0.0,Neutral
2756,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I am never buying brand name batteries again.,Five Stars,0.0,0.0,Neutral
2758,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I couldn't beat the price on the AAA cells!,Five Stars,0.0,0.0,Neutral
2759,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I don't know what to say about batteries except that they work.,Five Stars,0.0,0.0,Neutral
2760,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"I don't know, I bought them for someone else.",Five Stars,0.0,0.0,Neutral
2762,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I go the power,Five Stars,0.0,0.0,Neutral
2763,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,i go through a lot of batteries...and these work just as well as the big boys,Five Stars,0.1,0.0,Neutral
2765,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I had never seen like this batteries with price and perform..,Five Stars,0.0,0.0,Neutral
2772,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I like it,Five Stars,0.0,0.0,Neutral
2775,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I like this product.,Five Stars,0.0,0.0,Neutral
2789,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I only buy amazon batteries now. can't beat em,Five Stars,1.0,0.0,Neutral
2790,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I Received the Item in a Prompt Time and as Described.,Five Stars,0.0,0.0,Neutral
2792,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I think these are the same a duracell batteries.,Five Stars,0.125,0.0,Neutral
2794,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I use these in a toy and they work just as well as any name brand battery.,Five Stars,0.0,0.0,Neutral
2796,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,i will definitely buy again!,Five Stars,0.5,0.0,Neutral
2801,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I've never noticed a difference using the amazon basics batteries compared to more expensive brands. Will keep buying these,Five Stars,0.6,0.0,Neutral
2802,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Inexpensive but last for a while. Have bought in multiple sizes and will continue to do so!,Five Stars,0.0333333333333333,0.0,Neutral
2803,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,inexpensive replacments,Five Stars,0.0,0.0,Neutral
2811,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,It is what it says it is,Five Stars,0.0,0.0,Neutral
2812,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,It seems like these batteries are the only ones that my clock works with.,Five Stars,1.0,0.0,Neutral
2817,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,it works,Five Stars,0.0,0.0,Neutral
2818,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,It's a battery what can I say,Five Stars,0.0,0.0,Neutral
2819,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,It's a battery. It works.,Five Stars,0.0,0.0,Neutral
2820,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,It's barreries,Five Stars,0.0,0.0,Neutral
2821,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"it's batteries, what do you want me to say",Five Stars,0.0,0.0,Neutral
2826,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Item arrived on time and was as described,Five Stars,0.0,0.0,Neutral
2827,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Item as describe, 5 stars",Five Stars,0.0,0.0,Neutral
2828,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Item as described,Five Stars,0.0,0.0,Neutral
2830,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,item as described.,Five Stars,0.0,0.0,Neutral
2833,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Its a battery and it works,Five Stars,0.0,0.0,Neutral
2834,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Its a quality battery,Five Stars,0.0,0.0,Neutral
2838,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Just as advertised,Five Stars,0.0,0.0,Neutral
2840,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Just as advertised.,Five Stars,0.0,0.0,Neutral
2841,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Just as advertised.,Five Stars,0.0,0.0,Neutral
2842,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Just as described,Five Stars,0.0,0.0,Neutral
2843,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,just as described,Five Stars,0.0,0.0,Neutral
2859,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Just batteries what can I say.,Five Stars,0.0,0.0,Neutral
2860,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Just batteries.,Five Stars,0.0,0.0,Neutral
2863,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,just what I needed,Five Stars,0.0,0.0,Neutral
2864,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Just what I needed,Five Stars,0.0,0.0,Neutral
2865,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,just what i needed,Five Stars,0.0,0.0,Neutral
2866,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,just what I needed,Five Stars,0.0,0.0,Neutral
2867,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Just what I needed.,Five Stars,0.0,0.0,Neutral
2868,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,just what I needed. thank you,Five Stars,0.0,0.0,Neutral
2870,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,just what one would expect. working batteries.,Five Stars,0.0,0.0,Neutral
2871,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,keep some in reserve,Five Stars,0.0,0.0,Neutral
2872,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,keeps my electronics running all through the night. wink wink...,Five Stars,0.0,0.0,Neutral
2873,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,killer deal,Five Stars,0.0,0.0,Neutral
2880,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Last longer than name brand batteries.,Five Stars,0.0666666666666666,0.0,Neutral
2881,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Last longer than name brands.,Five Stars,0.0666666666666666,0.0,Neutral
2883,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Last way longer than dollar-store generics!,Five Stars,0.0666666666666666,0.0,Neutral
2895,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Legit batteries, packaging that isn't a battle to open.",Five Stars,0.5,0.0,Neutral
2898,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Like,Five Stars,0.0,0.0,Neutral
2900,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Like it.,Five Stars,0.0,0.0,Neutral
2902,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,like them,Five Stars,0.0,0.0,Neutral
2904,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Lives up to Amazon standards ..,Five Stars,0.0,0.0,Neutral
